Id,Source,Translation,Comment,Modified
JWK-FM-Towns-Threat,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change area of operations for some time and come back later.<br/><br/>On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate nearest <b>phone booth</b> and report resistance activity in the town.","위협 수준은 최근 저항이 최근에 발생한 문제를 나타냅니다. 위협이 클수록, 당신이 기대할 수있는 적 힘의 활동이 더 많습니다. 살인, 총격 사건, 심지어 저항 전투기의 목격조차도 위협을 빠르게 증가시킬 것입니다. 위협은 시간이 지남에 따라 부패 할 것이므로 너무 많은 적의 활동에 직면한다면, 한동안 운영 영역을 변경하고 나중에 다시 오는 것이 가장 좋습니다. <br/> <br/> 반면에, 때로는 위협을 늘리고 의도적으로 적의 응답을 유발하기를 원할 수도 있습니다. 이 경우 공중에서의 일부 경고 샷이나 임의의 적 차량의 매복으로 충분해야합니다. 가장 가까운 <b> 전화 부스 </b> 및 도시에서 저항 활동을 찾을 수도 있습니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Undercover-Intro,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state you can enter illegal areas, openly carry weapons (if the weapon belongs to the enemy faction) and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.<br/><br/>Depending on your difficulty settings, you will see a status icon when your character is undercover.",완전한 적 유니폼을 입으면 캐릭터가 <b> verscover </b> 갈 수 있습니다. 이 상태에서는 불법 지역에 들어가고 공개적으로 무기를 가지고 다닐 수 있으며 (무기가 적의 진영에 속하는 경우)주의를 끌지 않고 적의 차량을 운전할 수 있습니다. 의심스럽게 행동하거나 화재를 일으키는 경우 표지를 날릴 수 있습니다. <br/> <br/> 난이도 설정에 따라 캐릭터가 비밀리에있을 때 상태 아이콘이 표시됩니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-VictoryAndDefeat-Defeat,"The resistance will be defeated if no <b>freedom fighter</b> is alive, and there is no <b>respawn location</b> available in the world. This can be caused by lack of resources, lack of population support, being overrun with enemies, or other reasons depending on the <b>respawn location</b> type. Look up <b>Respawn</b> in FM to learn more.","Freedom Fighter </b>가 살아 있으면 저항이 패배 할 것이며, 세계에는 <b> respawn 위치가 없습니다. 이는 자원 부족, 인구 지원 부족, 적과의 오버런 또는 <b> respawn 위치 </b> 유형에 따라 다른 이유로 인해 발생할 수 있습니다. 자세한 내용은 <b> respawn </b>를 찾아보십시오.",,03 Aug 2025 17:21:43 +0200
JWK-FM-VictoryAndDefeat-GameProgress,"At any point, you can check your campaign progress using the radial menu accessed by <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> and selecting appropriate option. Note that <b>total progress</b> includes optional objectives, not required for <b>victory</b>, therefore it is possible to finish the campaign without reaching 100% completion.","언제든지 <color rgba = '226,168,79,255'> <action name = ""jwk_mainmenu""/> </color>로 액세스 한 방사형 메뉴를 사용하여 캠페인 진행 상황을 확인할 수 있습니다. <b> 총 진도 </b>에는 <b> victory </b>에 필요하지 않은 선택적 목표가 포함되어 있으므로 100% 완료없이 캠페인을 마칠 수 있습니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-VictoryAndDefeat-Intro,"<b>Freedom Fighters</b> is an open-world campaign, but not open-ended. There are specific conditions in which your uprising will either achieve <b>victory</b> or <b>defeat</b>. When this happens, the campaign will end and you will have to start all over.",<b> Freedom Fighters </b>는 오픈 월드 캠페인이지만 개방형은 아닙니다. 당신의 봉기가 <b> victory </b> 또는 <b> 패배를 달성하는 특정 조건이 있습니다. 이런 일이 발생하면 캠페인이 끝나고 당신은 온통 시작해야합니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-VictoryAndDefeat-Victory,"In order to reach <b>victory</b>, the resistance has to have control over or neutralize all of following points of interest:<br/>- <b>towns</b><br/>- <b>factories</b><br/>- <b>military bases</b><br/>- <b>radio towers</b><br/>- <b>radar sites</b><br/><br/>Only with all of the above the resistance will have enough political and military power to upkeep its rule.","<b> 승리 </b>에 도달하기 위해서는 저항이 다음의 모든 관심 지점을 통제하거나 중화시켜야합니다. 위의 저항은 그 규칙을 유지하기에 충분한 정치적, 군사력을 가질 것입니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-VisitWebsite-Intro,Scan the code below to visit the project website.,프로젝트 웹 사이트를 방문하려면 아래 코드를 스캔하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-FieldManual,Field Manual,현장 매뉴얼,,03 Aug 2025 17:21:43 +0200
JWK-FirstTimeUI-OpenDiscord,Open Discord,불화를 엽니 다,,03 Aug 2025 17:21:43 +0200
JWK-FirstTimeUI-Text,"Please keep in mind this project is in an <b>early access</b> state. Some features may not be fully developed yet, or may be temporary or placeholders.<br/><br/>Be sure to check out your journal and the Field Manual so you don't get lost.<br/><br/>If you have any questions or feedback, feel free to join our Discord community by scanning the code.<br/><br/>Good luck!",이 프로젝트는 <b> 초기 액세스 상태에 있음을 명심하십시오. 일부 기능은 아직 완전히 개발되지 않았거나 임시 또는 자리 표시 자일 수도 있습니다. <br/> <br/> 저널과 필드 매뉴얼을 확인하여 길을 잃지 않도록하십시오. <br/> <br/> 질문이나 피드백이 있으면 코드를 스캔하여 Discord 커뮤니티에 가입하십시오. <br/ <br/> 행운을 빕니다!,,03 Aug 2025 17:21:43 +0200
JWK-FirstTimeUI-Title,Welcome to Freedom Fighters,Freedom Fighters에 오신 것을 환영합니다,,03 Aug 2025 17:21:43 +0200
JWK-FreedomFighters,Freedom Fighters,자유 전투기,,03 Aug 2025 17:21:43 +0200
JWK-FreedomFighters-MissionDescription,Start an uprising and lead your people to freedom in this open-world persistent campaign.,이 오픈 월드 지속적인 캠페인에서 반란을 시작하고 사람들을 자유로 인도하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Bases,BASES,기지,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-DaysFighting,DAYS FIGHTING,싸우는 날,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Factories,FACTORIES,공장,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Hostiles,HOSTILES,적대,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-NeutralPop,NEUTRAL POPULATION,중립 인구,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-OccupiersKilled,OCCUPIERS KILLED,점유자들은 죽었다,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Posters,POSTERS,포스터,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Radars,RADAR SITES,레이더 사이트,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-RadioTowers,RADIO TOWERS,라디오 타워,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-ResistanceLoses,RESISTANCE LOSES,저항이 잃습니다,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Supporters,SUPPORTERS,지지자,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Title,Campaign Progress,캠페인 진행,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-TotalProgress,Total progress,총 진행 상황,,03 Aug 2025 17:21:43 +0200
JWK-GameProgressUI-Towns,TOWNS,마을,,03 Aug 2025 17:21:43 +0200
JWK-GarageUI-AbandonAction,Abandon,버리다,,03 Aug 2025 17:21:43 +0200
JWK-GarageUI-RetrieveAction,Retrieve,검색하다,,03 Aug 2025 17:21:43 +0200
JWK-GarageUI-Title-FieldGarage,Field Garage,필드 차고,,03 Aug 2025 17:21:43 +0200
JWK-GarageUI-Title-Garage,Garage,차고,,03 Aug 2025 17:21:43 +0200
JWK-GarageUI-Title-Helipad,Helipad,헬리핀,,03 Aug 2025 17:21:43 +0200
JWK-Hideout-Endangered,This hideout is not operational due to imminent danger.,이 은신처는 임박한 위험으로 인해 작동하지 않습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-BuildingCantBuildAny,You cannot build anything here.,당신은 여기에 아무것도 만들 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-BuildingCantBuildThis,You cannot build this here.,여기에서 이것을 만들 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoDisabledRadio,You cannot do that with a disabled radio.,장애인 라디오로는 그렇게 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoEnemiesNearby,You cannot do this with enemies nearby.,근처의 적들과 함께 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoInIllegalZone,You cannot do this in illegal zone.,불법 구역에서는이 작업을 수행 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoInMovingVehicle,Your vehicle must not be moving to do this.,차량이이를 위해 움직이지 않아야합니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoInVehicle,You cannot do that while in vehicle.,차량에있는 동안 그렇게 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoNotEnoughMoney,You do not have enough money.,당신은 돈이 충분하지 않습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoNotEnoughResources,You do not have required resources.,필요한 자원이 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoUndercover,You cannot do that while undercover.,비밀리에 그렇게 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoWhenCombatant,You cannot do that while carrying weapons or in uniform. Hide your weapon and/or swap clothes.,무기를 들고 다니는 동안 그렇게 할 수 없습니다. 무기를 숨기거나 옷을 교환하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoWhenWanted,You cannot do that while being wanted. Wait until heat drops off and come back later.,원하는 동안 그렇게 할 수 없습니다. 열이 떨어질 때까지 기다렸다가 나중에 돌아 오십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoWithoutMap,You need a map to do that.,그렇게하려면지도가 필요합니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CantDoWithoutWatch,You need a watch to do that.,그렇게하려면 시계가 필요합니다.,,03 Aug 2025 17:21:43 +0200
JWK-Hint-CivilianExtortionExtorted,You extorted change money from this person. They will support the enemy from now on!,당신은이 사람으로부터 돈을 무너 뜨 렸습니다. 그들은 지금부터 적을 지원할 것입니다!,,03 Aug 2025 17:21:43 +0200
